crash_date,borough,zip_code,latitude,longitude,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code_1,vehicle_type_code_2,crash_datetime,hour,month,month_name,day_of_week,is_weekend,is_fatal
2020-08-18,BROOKLYN,11211.0,40.703434,-73.96035,WILLIAMSBURG STREET WEST,BEDFORD AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4340014,Pick-up Truck,,2020-08-18 22:38:00,22,8,August,Tuesday,False,False
2020-08-18,,,40.66653,-73.806274,BELT PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,,4341816,Station Wagon/Sport Utility Vehicle,,2020-08-18 23:00:00,23,8,August,Tuesday,False,False
2020-08-18,,,40.851936,-73.90557,CRESTON AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339730,Sedan,Sedan,2020-08-18 18:00:00,18,8,August,Tuesday,False,False
2020-08-18,,,40.830914,-73.92047,GRAND CONCOURSE,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,4339688,Sedan,E-Bike,2020-08-18 18:32:00,18,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10012.0,40.729465,-73.999886,,,226 SULLIVAN STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,4339561,Sedan,Sedan,2020-08-18 13:00:00,13,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11203.0,40.65237,-73.939156,,,877 ALBANY AVENUE,1,0,1,0,0,0,0,0,Unsafe Speed,,4339486,Sedan,,2020-08-18 00:04:00,0,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10001.0,,,12 AVENUE,WEST 26 STREET,,1,0,1,0,0,0,0,0,Unspecified,,4339566,Motorcycle,,2020-08-18 08:20:00,8,8,August,Tuesday,False,False
2020-08-18,,,40.68887,-73.92097,BROADWAY,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,4339878,Sedan,Bike,2020-08-18 17:50:00,17,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11203.0,40.65117,-73.9419,CHURCH AVENUE,EAST 38 STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,4339816,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 08:39:00,8,8,August,Tuesday,False,False
2020-08-18,,,40.722576,-73.94049,BROOKLYN QUEENS EXPRESSWAY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4339731,Sedan,Sedan,2020-08-18 13:09:00,13,8,August,Tuesday,False,False
2020-08-18,,,,,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,,4339667,Pick-up Truck,,2020-08-18 06:06:00,6,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11208.0,40.669083,-73.8822,,,561 ELTON STREET,0,0,0,0,0,0,0,0,Unspecified,,4341481,Station Wagon/Sport Utility Vehicle,,2020-08-18 11:00:00,11,8,August,Tuesday,False,False
2020-08-18,,,40.7432,-73.89589,BROOKLYN QUEENS EXPRESSWAY,,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,4339389,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 06:00:00,6,8,August,Tuesday,False,False
2020-08-18,,,40.666348,-73.76093,BELT PARKWAY,,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Unspecified,4339421,Sedan,Sedan,2020-08-18 09:15:00,9,8,August,Tuesday,False,False
2020-08-18,,,40.75045,-73.9873,AVENUE OF THE AMERICAS,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,4339713,Station Wagon/Sport Utility Vehicle,Bike,2020-08-18 16:00:00,16,8,August,Tuesday,False,False
2020-08-18,,,40.593163,-73.9086,BELT PARKWAY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4339441,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 11:30:00,11,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11217.0,40.68777,-73.98701,ATLANTIC AVENUE,HOYT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339527,Sedan,Bike,2020-08-18 09:12:00,9,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11231.0,40.68372,-74.00334,COLUMBIA STREET,PRESIDENT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4340302,Station Wagon/Sport Utility Vehicle,,2020-08-18 20:58:00,20,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10029.0,40.79553,-73.93431,,,448 EAST 116 STREET,3,0,0,0,0,0,3,0,Unspecified,,4339909,Station Wagon/Sport Utility Vehicle,,2020-08-18 15:00:00,15,8,August,Tuesday,False,False
2020-08-18,BRONX,10457.0,40.844715,-73.91228,WALTON AVENUE,EAST 174 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,4339459,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 01:16:00,1,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10282.0,40.714924,-74.016075,,,102 NORTH END AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339766,Sedan,,2020-08-18 03:30:00,3,8,August,Tuesday,False,False
2020-08-18,,,40.811638,-73.9316,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339684,Station Wagon/Sport Utility Vehicle,Box Truck,2020-08-18 22:58:00,22,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11214.0,40.60101,-73.99352,,,15 BAY 31 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4342387,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 12:00:00,12,8,August,Tuesday,False,False
2020-08-18,,,40.688564,-73.93019,REID AVENUE,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,4339883,Sedan,Sedan,2020-08-18 17:20:00,17,8,August,Tuesday,False,False
2020-08-18,QUEENS,11103.0,40.758255,-73.910576,,,48-10 31 AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4339758,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 14:13:00,14,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10022.0,40.76155,-73.96659,3 AVENUE,EAST 59 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4339597,Station Wagon/Sport Utility Vehicle,E-Scooter,2020-08-18 16:30:00,16,8,August,Tuesday,False,False
2020-08-18,,,40.739574,-73.79167,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339609,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 15:15:00,15,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11236.0,40.644352,-73.89959,,,9818 FLATLANDS AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4340055,Sedan,Sedan,2020-08-18 18:24:00,18,8,August,Tuesday,False,False
2020-08-18,QUEENS,11103.0,40.76509,-73.91956,,,30-16 34 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339754,Box Truck,Sedan,2020-08-18 14:00:00,14,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10035.0,40.80098,-73.93178,1 AVENUE,EAST 124 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4339905,Sedan,Bike,2020-08-18 00:00:00,0,8,August,Tuesday,False,False
2020-08-18,,,40.735424,-73.84466,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4339604,Station Wagon/Sport Utility Vehicle,Pick-up Truck,2020-08-18 15:36:00,15,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11228.0,40.613235,-74.00943,,,1448 84 STREET,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,4340448,Station Wagon/Sport Utility Vehicle,Bike,2020-08-18 17:00:00,17,8,August,Tuesday,False,False
2020-08-18,QUEENS,11365.0,40.73419,-73.78355,,,69-78 188 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,4339392,Sedan,,2020-08-18 05:30:00,5,8,August,Tuesday,False,False
2020-08-18,QUEENS,11422.0,40.678417,-73.729225,BROOKVILLE BOULEVARD,130 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4339621,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 14:56:00,14,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10030.0,40.81838,-73.94699,EDGECOMBE AVENUE,WEST 137 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,4343185,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 12:20:00,12,8,August,Tuesday,False,False
2020-08-18,,,40.691536,-73.99912,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4340106,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 15:15:00,15,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11219.0,40.62452,-73.99749,NEW UTRECHT AVENUE,64 STREET,,0,0,0,0,0,0,0,0,Drugs (illegal),Unspecified,4342748,Sedan,Sedan,2020-08-18 01:40:00,1,8,August,Tuesday,False,False
2020-08-18,BRONX,10457.0,40.842537,-73.89724,,,1743 FULTON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339706,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 09:38:00,9,8,August,Tuesday,False,False
2020-08-18,QUEENS,11377.0,40.746998,-73.89646,69 STREET,38 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Turning Improperly,4341967,Sedan,Sedan,2020-08-18 06:59:00,6,8,August,Tuesday,False,False
2020-08-18,,,40.73937,-73.79189,LONG ISLAND EXPRESSWAY,,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,4339606,Taxi,Box Truck,2020-08-18 08:00:00,8,8,August,Tuesday,False,False
2020-08-18,,,40.835873,-73.8699,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339643,Sedan,Sedan,2020-08-18 14:25:00,14,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11207.0,40.671616,-73.89775,PITKIN AVENUE,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339678,Concrete Mixer,Sedan,2020-08-18 16:13:00,16,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11211.0,40.717743,-73.94087,,,269 WITHERS STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339376,Station Wagon/Sport Utility Vehicle,,2020-08-18 08:56:00,8,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11220.0,40.634205,-74.022606,,,431 BAY RIDGE AVENUE,1,0,1,0,0,0,0,0,Unspecified,,4339633,Station Wagon/Sport Utility Vehicle,,2020-08-18 17:05:00,17,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11212.0,40.6557,-73.911095,HEGEMAN AVENUE,AMBOY STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,4339827,Sedan,Sedan,2020-08-18 17:48:00,17,8,August,Tuesday,False,False
2020-08-18,QUEENS,11369.0,40.76213,-73.870125,,,99-10 ASTORIA BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4341921,dilevery t,Sedan,2020-08-18 04:25:00,4,8,August,Tuesday,False,False
2020-08-18,,,40.861828,-73.89286,EAST FORDHAM ROAD,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4339722,Station Wagon/Sport Utility Vehicle,,2020-08-18 15:24:00,15,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10031.0,40.828346,-73.94906,WEST 148 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,4340397,Station Wagon/Sport Utility Vehicle,,2020-08-18 14:50:00,14,8,August,Tuesday,False,False
2020-08-18,,,40.706306,-73.919586,SUYDAM STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4340134,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 23:40:00,23,8,August,Tuesday,False,False
2020-08-18,,,,,BRONX RIVER PARKWAY,,,2,0,0,0,0,0,2,0,Unsafe Speed,,4339640,Sedan,,2020-08-18 04:10:00,4,8,August,Tuesday,False,False
2020-08-18,,,40.70778,-73.93854,BUSHWICK PLACE,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4339665,Convertible,,2020-08-18 07:00:00,7,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11203.0,40.654102,-73.9258,LINDEN BOULEVARD,EAST 55 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,4339587,Sedan,,2020-08-18 12:30:00,12,8,August,Tuesday,False,False
2020-08-18,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,4339595,Box Truck,Station Wagon/Sport Utility Vehicle,2020-08-18 10:00:00,10,8,August,Tuesday,False,False
2020-08-18,BRONX,10467.0,40.885715,-73.86501,,,3845 CARPENTER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4340076,DRILL RIG,Station Wagon/Sport Utility Vehicle,2020-08-18 18:06:00,18,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11212.0,40.65461,-73.922,KINGS HIGHWAY,REMSEN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4340140,Station Wagon/Sport Utility Vehicle,E-Bike,2020-08-18 21:45:00,21,8,August,Tuesday,False,False
2020-08-18,,,40.71572,-73.825745,VAN WYCK EXPWY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339607,Sedan,Taxi,2020-08-18 13:30:00,13,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11207.0,40.675907,-73.89506,,,2691 ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Unspecified,,4339680,van,,2020-08-18 18:55:00,18,8,August,Tuesday,False,False
2020-08-18,,,40.820644,-73.93072,MAJOR DEEGAN EXPRESSWAY,,,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,4339642,Tractor Truck Diesel,Sedan,2020-08-18 17:52:00,17,8,August,Tuesday,False,False
2020-08-18,,,,,DORCHESTER ROAD,WESTMINISTER ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4339349,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 00:34:00,0,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11203.0,40.644493,-73.928604,EAST 51 STREET,CLARENDON ROAD,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4340790,Sedan,Bike,2020-08-18 20:00:00,20,8,August,Tuesday,False,False
2020-08-18,,,,,HARLEM RIVER DRIVE RAMP,,,1,0,0,0,0,0,1,0,Unsafe Speed,,4341061,Sedan,,2020-08-18 06:10:00,6,8,August,Tuesday,False,False
2020-08-18,BRONX,10451.0,40.812267,-73.92747,RIDER AVENUE,EAST 139 STREET,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,4339671,Sedan,Bike,2020-08-18 12:36:00,12,8,August,Tuesday,False,False
2020-08-18,,,,,WESTERVELT AVENUE,CARROLL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4341558,Sedan,,2020-08-18 23:10:00,23,8,August,Tuesday,False,False
2020-08-18,QUEENS,11433.0,40.694866,-73.78538,,,167-24 110 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4342744,Sedan,Pick-up Truck,2020-08-18 08:30:00,8,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10013.0,40.72368,-74.00365,THOMPSON STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4339763,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,2020-08-18 08:45:00,8,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11229.0,40.61157,-73.948074,,,2521 AVENUE P,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339664,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 17:33:00,17,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11208.0,40.66196,-73.87268,,,693 ATKINS AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339556,Sedan,E-Bike,2020-08-18 13:30:00,13,8,August,Tuesday,False,False
2020-08-18,QUEENS,11366.0,40.731014,-73.783066,75 AVENUE,187 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,4339462,Station Wagon/Sport Utility Vehicle,,2020-08-18 09:30:00,9,8,August,Tuesday,False,False
2020-08-18,,,,,SOUTHERN BOULEVARD,BRONX BOTANICAL GARDENS,,0,0,0,0,0,0,0,0,Unspecified,,4339415,Sedan,,2020-08-18 08:20:00,8,8,August,Tuesday,False,False
2020-08-18,QUEENS,11101.0,40.743305,-73.93766,30 STREET,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4339805,Pick-up Truck,Station Wagon/Sport Utility Vehicle,2020-08-18 16:08:00,16,8,August,Tuesday,False,False
2020-08-18,,,40.758602,-73.91379,45 STREET,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4339752,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 11:09:00,11,8,August,Tuesday,False,False
2020-08-18,QUEENS,11377.0,40.747395,-73.90956,54 STREET,WOODSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339472,Sedan,,2020-08-18 12:00:00,12,8,August,Tuesday,False,False
2020-08-18,QUEENS,11429.0,40.712116,-73.73118,HEMPSTEAD AVENUE,223 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4339623,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 13:10:00,13,8,August,Tuesday,False,False
2020-08-18,,,40.761265,-73.9094,47 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339750,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,2020-08-18 09:20:00,9,8,August,Tuesday,False,False
2020-08-18,,,40.851444,-73.91185,WEST TREMONT AVENUE,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,4339732,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 18:35:00,18,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10032.0,40.839367,-73.941025,,,3959 BROADWAY,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4339737,Station Wagon/Sport Utility Vehicle,Bike,2020-08-18 12:48:00,12,8,August,Tuesday,False,False
2020-08-18,,,40.63598,-74.158005,,,36 UNION AVENUE,0,0,0,0,0,0,0,0,Unspecified,,4340269,Sedan,,2020-08-18 21:30:00,21,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11212.0,40.657066,-73.91696,,,425 EAST 96 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339616,Sedan,Sedan,2020-08-18 15:05:00,15,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11217.0,40.683147,-73.97285,,,212 SOUTH OXFORD STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339594,Sedan,Sedan,2020-08-18 09:45:00,9,8,August,Tuesday,False,False
2020-08-18,,,,,HODGES BRIDGE,ROCKAWAY INLET,,2,0,0,0,0,0,2,0,Driver Inexperience,,4339930,Multi-Wheeled Vehicle,,2020-08-18 03:39:00,3,8,August,Tuesday,False,False
2020-08-18,,,40.85162,-73.82653,BRUCKNER BOULEVARD,WILKINSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4341078,Bike,Station Wagon/Sport Utility Vehicle,2020-08-18 16:00:00,16,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11230.0,40.62994,-73.96813,,,780 EAST 9 STREET,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,4339568,Sedan,Sedan,2020-08-18 02:31:00,2,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11236.0,40.65295,-73.911026,ROCKAWAY PARKWAY,AVENUE B,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,4339586,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 14:14:00,14,8,August,Tuesday,False,False
2020-08-18,QUEENS,11429.0,40.711628,-73.729385,225 STREET,HEMPSTEAD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339555,Tractor Truck Diesel,Sedan,2020-08-18 11:05:00,11,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11208.0,40.67365,-73.87496,BELMONT AVENUE,FOUNTAIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339674,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 16:02:00,16,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11230.0,40.622658,-73.96676,,,1090 EAST 9 STREET,0,0,0,0,0,0,0,0,Unspecified,,4340251,Sedan,,2020-08-18 16:51:00,16,8,August,Tuesday,False,False
2020-08-18,,,40.804264,-73.91349,BRUCKNER BOULEVARD,EAST 137 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339668,Sedan,Tractor Truck Diesel,2020-08-18 08:52:00,8,8,August,Tuesday,False,False
2020-08-18,,,40.719864,-73.94486,BROOKLYN QUEENS EXPRESSWAY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4339377,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 07:34:00,7,8,August,Tuesday,False,False
2020-08-18,,,40.666836,-73.7664,BELT PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4339603,Sedan,Sedan,2020-08-18 08:30:00,8,8,August,Tuesday,False,False
2020-08-18,,,40.711033,-73.7281,CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339589,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 09:55:00,9,8,August,Tuesday,False,False
2020-08-18,,,40.731983,-73.91912,LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4339618,Tractor Truck Diesel,Sedan,2020-08-18 18:30:00,18,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11230.0,40.629936,-73.957214,,,1326 OCEAN AVENUE,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4340006,Bike,Station Wagon/Sport Utility Vehicle,2020-08-18 11:51:00,11,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11235.0,40.593052,-73.94048,,,3720 NOSTRAND AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4339666,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 19:58:00,19,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10014.0,40.734592,-74.00525,,,95 CHARLES STREET,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,4339388,Garbage or Refuse,Sedan,2020-08-18 08:30:00,8,8,August,Tuesday,False,False
2020-08-18,QUEENS,11420.0,40.678757,-73.81347,126 STREET,115 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4339696,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 14:04:00,14,8,August,Tuesday,False,False
2020-08-18,QUEENS,11420.0,40.67646,-73.80752,FOCH BOULEVARD,LINCOLN STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,4339437,Station Wagon/Sport Utility Vehicle,,2020-08-18 09:54:00,9,8,August,Tuesday,False,False
2020-08-18,,,,,JACKIE ROBINSON PARKWAY,BUSHWICK AVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4341479,Station Wagon/Sport Utility Vehicle,Sedan,2020-08-18 21:00:00,21,8,August,Tuesday,False,False
2020-08-18,QUEENS,11377.0,40.740875,-73.89962,65 PLACE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4339795,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 10:25:00,10,8,August,Tuesday,False,False
2020-08-18,,,40.524,-74.186104,HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4341574,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 16:30:00,16,8,August,Tuesday,False,False
2020-08-18,,,40.717014,-73.7994,GRAND CENTRAL PKWY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4339464,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-08-18 08:00:00,8,8,August,Tuesday,False,False
2020-08-18,,,,,LINDEN BOULEVARD,Linden blvd and church ave,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4339822,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 22:40:00,22,8,August,Tuesday,False,False
2020-08-18,BRONX,10469.0,40.87388,-73.8478,SEYMOUR AVENUE,GIVAN AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4339871,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 14:52:00,14,8,August,Tuesday,False,False
2020-08-18,BRONX,10472.0,40.82833,-73.85021,CASTLE HILL AVENUE,CHATTERTON AVENUE,,1,0,1,0,0,0,0,0,,,4339478,,,2020-08-18 09:10:00,9,8,August,Tuesday,False,False
2020-08-18,BROOKLYN,11211.0,40.708973,-73.952835,SOUTH 3 STREET,HOOPER STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,4339660,Sedan,Station Wagon/Sport Utility Vehicle,2020-08-18 19:25:00,19,8,August,Tuesday,False,False
2020-08-18,MANHATTAN,10031.0,40.824562,-73.948105,AMSTERDAM AVENUE,WEST 144 STREET,,1,0,1,0,0,0,0,0,Unspecified,,4339639,Sedan,,2020-08-18 04:05:00,4,8,August,Tuesday,False,False
2020-08-18,,,40.63969,-73.95321,EAST 25 STREET,,,0,0,0,0,0,0,0,0,Unspecified,,4339820,Sedan,,2020-08-18 22:25:00,22,8,August,Tuesday,False,False
2020-08-18,,,40.732254,-73.99636,EAST 8 STREET,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4339443,Flat Bed,Sedan,2020-08-18 11:30:00,11,8,August,Tuesday,False,False
2020-08-18,,,40.65728,-73.947365,WINTHROP STREET,,,0,0,0,0,0,0,0,0,Unspecified,,4339635,Convertible,,2020-08-18 08:30:00,8,8,August,Tuesday,False,False
2020-08-18,,,40.70145,-73.989624,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unspecified,,4340431,Station Wagon/Sport Utility Vehicle,,2020-08-18 13:45:00,13,8,August,Tuesday,False,False
